,id,object_name,chain,object_type,address,number,coordinates,street
1592,26993,сосны,нет,ресторан,"город Москва, 1-я линия Хорошёвского Серебряного Бора, домовладение 10, строение 1",30,"37.443955,55.784379",1-я линия Хорошёвского Серебряного Бора
1593,19647,леона,нет,кафе,"город Москва, Воротынская улица, дом 16",32,"37.390523,55.889629",Воротынская улица
1594,25835,rotonda,нет,ресторан,"город Москва, Авиационная улица, дом 79",90,"37.448465,55.807461",Авиационная улица
1595,156178,гранд урюк,нет,ресторан,"город Москва, Долгоруковская улица, дом 40",230,"37.6024,55.778137",Долгоруковская улица
1596,157309,азбука вкуса,да,кафе,"город Москва, Ленинградский проспект, дом 69, строение 1",10,"37.517716,55.802811",Ленинградский проспект
1597,129609,булочная 5,нет,кафе,"город Москва, Ленинградский проспект, дом 69, строение 1",15,"37.517716,55.802811",Ленинградский проспект
1598,25838,чебуречная ссср,да,кафе,"город Москва, Ленинградский проспект, дом 69, строение 1",45,"37.517716,55.802811",Ленинградский проспект
1599,137922,subway,да,кафе,"город Москва, Селезнёвская улица, дом 4",22,"37.603837,55.779651",Селезнёвская улица
1600,137925,волконский,да,кафе,"город Москва, Селезнёвская улица, дом 4",12,"37.603837,55.779651",Селезнёвская улица
1601,143541,антикафе «shelter»,нет,бар,"город Москва, Селезнёвская улица, дом 4",25,"37.603837,55.779651",Селезнёвская улица
1602,138589,кафе «фортепьяно»,нет,кафе,"город Москва, улица Лавочкина, дом 34",50,"37.493991,55.856285",улица Лавочкина
1603,26554,"ресторан «виа романо», «йоркшир»",нет,ресторан,"город Москва, улица Лавочкина, дом 34",97,"37.493991,55.856285",улица Лавочкина
1604,25701,узбечка,нет,кафе,"город Москва, Коровинское шоссе, дом 2А",35,"37.545635,55.865652",Коровинское шоссе
1605,82691,школьно-базовая столовая,нет,столовая,"город Москва, Ангарская улица, дом 22, корпус 1",180,"37.518174,55.876102",Ангарская улица
1606,24411,кино искра театр,нет,кафе,"город Москва, улица Костякова, дом 10",40,"37.57121,55.814406",улица Костякова
